154,117394,458-152-256 11,Жидихин,Никанор,Дмитриевич,1956-03-08,422540,ЗЕЛЕНОДОЛЬСК,НОРКИНА,2,,2,1976-06-24,1980-07-01,2036-03-31,,,,,,3,,13,,
155,117395,123-452-957 99,Валеева,Сания,Насибулловна,1960-10-01,422540,АЙША,МОЛОДЕЖНАЯ,5,,14,2020-05-17,2021-05-27,2065-05-19,,,,,,2,,,,
156,117396,234-324-865 44,Феногентова,Александра,Аркадьевна,1927-06-19,422540,ЗЕЛЕНОДОЛЬСК,ТУКТАРОВА,2,,40,1967-06-22,1995-08-01,2015-08-01,,,,,,3,,,,
157,117397,012-584-952 11,Сухорская,Татьяна,Ивановна,1917-06-19,422540,ЗЕЛЕНОДОЛЬСК,ХАЗИЕВА,6,,94,1967-06-22,1995-08-01,2015-08-01,,,,,,4,,15,,
158,117398,002-568-897 67,Осягина,Зинаида,Аркадьевна,1916-03-27,422540,ВАСИЛЬЕВО,ШКОЛЬНАЯ,25,,17,1971-07-02,1992-02-01,2012-03-01,,,,,,4,,,,
159,117399,123-456-789 00,Ураков,Николай,Иванович,1929-04-14,422540,ЗЕЛЕНОДОЛЬСК,СТОЛИЧНАЯ,18,,51,1989-04-14,2000-11-01,2020-11-01,,,,2018-05-17,1,2,,,,5
160,117400,123-456-789 08,Минуллина,Магдания,Ахмадулловна,1910-12-19,422540,ЗЕЛЕНОДОЛЬСК,ПОЛЕВАЯ,12,,,1958-06-02,1995-02-01,2015-02-01,,,,2021-05-17,2,5,,,,5
161,117401,345-543-987 56,Андреянова,Александра,Дмитриевна,1933-07-23,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,40,,56,1979-06-11,2000-04-01,2020-04-01,,,,2021-05-19,1,4,3,5,7,5
162,117402,005-865-542 56,Муллагалиев,Раис,Мударисович,1934-08-26,422540,ЗЕЛЕНОДОЛЬСК,ТАТАРСТАНА,38,,47,1983-06-04,1991-04-01,2006-04-01,,,,1995-08-10,11,2,,,,q
163,117404,058-897-963 55,Максимова,Анна,Николаевна,1931-03-05,422540,ЗЕЛЕНОДОЛЬСК,СТОЛИЧНАЯ,8,А,137,1991-03-05,2019-02-01,2019-02-01,,,,1992-02-13,3,2,,3,2,3
164,117403,031-296-027 26,Ахметзянов,Радик,Рашитович,1985-09-06,422540,ОСИНОВО,КООПЕРАТИВНАЯ,68,,,1993-04-08,2003-09-06,2018-09-06,,,,2000-11-10,6,2,,,,3
165,117405,082-766-837 09,Гусева,Анастасия,Степановна,1929-07-20,422540,ГУСЕВА,КОРОЛЕВА,14,,9,1989-07-20,1992-07-01,2012-07-01,,,,1995-01-12,3,2,,,,3
166,117406,234-575-673 87,Бахтеева,Дания,Тимуршановна,1940-04-24,422540,ЗЕЛЕНОДОЛЬСК,ВАХИТОВА,7,,,2006-05-01,2011-12-19,2021-12-19,,,,2000-03-24,2,2,11,3,,2
167,117407,031-296-027 26,Томилов,Радий,Анатольевич,1962-02-26,422544,УРАЗЛА,ВЕСЕННЯЯ,11,,8,2002-04-27,2015-04-01,2065-03-03,,,,2021-06-03,1,4,,,,1
168,117408,234-575-678 87,Хамматова,Нурия,Ярхамовна,1965-05-01,422540,ЗЕЛЕНОДОЛЬСК,К.МАРКСА,32,,8,2000-02-01,2015-01-01,2025-01-01,,,,2019-01-09,12,2,12,9,3,2
169,117409,082-766-837 09,Салимова,Минзиган,Салимовна,1935-02-20,422540,ЗЕЛЕНОДОЛЬСК,СТОЛИЧНАЯ,37,,20,1990-02-18,2008-03-01,2028-03-01,,,,,1,2,,,,3
170,117410,234-575-678 87,Вечканова,Тамара,Васильевна,1954-05-18,422540,ЗЕЛЕНОДОЛЬСК,ПЕСЧАННАЯ,4,,,1985-06-18,1990-05-31,2010-05-31,,,,1992-06-12,1,2,,,,ап
171,117411,060-637-874 68,Барышева,Александра,Сергеевна,1965-05-02,422540,ЗЕЛЕНОДОЛЬСК,ФРУНЗЕ,6,,70,2016-10-06,2019-01-01,2039-01-01,,,,2011-12-07,1,4,,,,1
172,117412,123-692-854 44,Тихонова,Оксана,Михайловна,2005-06-07,422540,ЗЕЛЕНОДОЛЬСК,ТУРГЕНЕВА,8,,45,2020-10-26,2021-08-01,2041-08-01,,,,2015-03-23,2,2,,,,2
173,117413,234-575-678 87,Ташевцев,Евгений,Анатольевич,1947-05-12,422540,Н.ВЯЗОВЫЕ,ЗАПАДНАЯ,14,,,2002-05-12,2021-03-01,2041-03-01,,,,,2,3,7,3,,2ё
174,117414,458-152-256 11,Петров,Александр,Михайлович,1994-02-09,422540,ВАСИЛЬЕВО,КУРОРТНАЯ,3,,61,2020-02-04,2021-08-01,2041-08-01,,,,2008-02-18,1,2,,6,,1
175,117415,123-452-957 99,Гурьянов,Данил,Сергеевич,1972-09-26,422540,АЙША,ПИОНЕРСКАЯ,31,,15,2014-02-01,2020-02-01,2025-02-01,,,,,1,3,,,,5
176,117416,234-324-865 44,Кознов,Леонид,Алексеевич,2021-06-01,422540,ЗЕЛЕНОДОЛЬСК,ДЗЕРЖИНСКОГО,106,,,2021-07-05,2021-10-01,2021-10-25,,,,,1,3,,,,ы
177,117417,012-584-952 11,Ибрагимов,Наил,Никифорович,1955-10-27,422540,ВАСИЛЬЕВО,ВОКЗАЛЬНАЯ,29,,,2021-06-07,2021-10-20,2021-10-25,,,,,1,3,,15,,q
178,117418,002-568-897 67,Софьина,Анастасия,Александровна,2021-03-03,422540,ВАСИЛЬЕВО,ПРОЛЕТАРСКАЯ,41,,,2021-09-03,2021-10-01,2021-10-20,,,,2021-02-25,,2,20,13,,
179,117419,123-456-789 00,Иксанова,Найля,Залялиевна,2021-02-02,422540,ЗЕЛЕНОДОЛЬСК,М.ДЖАЛИЛЯ,24,,,2021-08-16,2021-10-01,2022-03-01,,,,,,3,,13,,
180,117420,123-456-789 08,Голубева,Ирина,Леонидовна,1924-07-01,422540,ЗЕЛЕНОДОЛЬСК,ФРУНЗЕ,18,,67,2011-05-17,2019-05-17,2041-05-17,,,,,,2,,,,
181,117421,345-543-987 56,Крайнова,Ксения,Олеговна,1960-10-01,422540,ОСИНОВО,ГАЙСИНА,1,,87,2020-05-17,2021-05-17,2021-05-17,,,,,,3,,,,
182,117422,005-865-542 56,Гордеев,Максим,Андреевич,2000-02-05,422540,ОКТЯБРЬСКИЙ,НОВАЯ,4,,3,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,,,4,,15,,
183,117423,058-897-963 55,Плотников,Анатолий,Матвеевич,1965-03-15,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,40,,37,2021-05-19,2021-05-19,2021-05-19,,,,,,4,,,,
184,117424,031-296-027 26,Александров,Анатолий,Георгиевич,1956-03-08,422540,Н.ВЯЗОВЫЕ,ПИОНЕРСКАЯ,4,,,1976-06-24,1980-07-01,2036-03-31,,,,2018-05-17,1,2,,,,5
185,117425,082-766-837 09,Баландина,Любовь,Петровна,1960-10-01,422540,ЗЕЛЕНОДОЛЬСК,СОЮЗНАЯ,5,,7,2020-05-17,2021-05-27,2065-05-19,,,,2021-05-17,2,5,,,,5
186,117426,234-575-673 87,Петрякова,Валентина,Ивановна,1927-06-19,422540,ЗЕЛЕНОДОЛЬСК,ПЕРВОМАЙСКАЯ,1,,43,1967-06-22,1995-08-01,2015-08-01,,,,2021-05-19,1,4,3,5,7,5
187,117427,031-296-027 26,Шарафиева,Альбина,Рустамовна,1917-06-19,422540,ТАВЛИНОВ,ЦЕНТРАЛЬНАЯ,45,,,1967-06-22,1995-08-01,2015-08-01,,,,1995-08-10,11,2,,,,q
188,117428,234-575-678 87,Осошнова,Елена,Сергеевна,1916-03-27,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,58,,3,1971-07-02,1992-02-01,2012-03-01,,,,1992-02-13,3,2,,3,2,3
189,117429,082-766-837 09,Гарафиев,Талгат,Гарафиевич,1929-04-14,422540,ЗЕЛЕНОДОЛЬСК,ЦВ.ПРОЕЗД,2,,70,1989-04-14,2000-11-01,2020-11-01,,,,2000-11-10,6,2,,,,3
190,117430,234-575-678 87,Тарасов,Владимир,Иванович,1910-12-19,422540,ЗЕЛЕНОДОЛЬСК,УКРАИНСКАЯ,7,,94,1958-06-02,1995-02-01,2015-02-01,,,,1995-01-12,3,2,,,,3
191,117431,060-637-874 68,Ермолаев,Михаил,Иванович,1933-07-23,422540,ЗЕЛЕНОДОЛЬСК,К.МАРКСА,50,,42,1979-06-11,2000-04-01,2020-04-01,,,,2000-03-24,2,2,11,3,,2
192,117432,123-692-854 44,Гараева,Альфияр,Харисовна,1934-08-26,422540,зеленодольск,ленина,4,,80,1983-06-04,1991-04-01,2006-04-01,,,,2021-06-03,1,4,,,,1
193,117433,234-575-678 87,Рябкин,Василий,Михайлович,1931-03-05,422540,зеленодольск,украинская,7,,41,1991-03-05,2019-02-01,2019-02-01,,,,2019-01-09,12,2,12,9,3,2
194,117434,458-152-256 11,Нурмиев,Равиль,Гарафеевич,1985-09-06,422540,васильево,победы,35,,,1993-04-08,2003-09-06,2018-09-06,,,,,1,2,,,,3
195,117435,123-452-957 99,Барсков,Анатолий,Степанович,1929-07-20,422540,осиново,юбилейная,9,,1,1989-07-20,1992-07-01,2012-07-01,,,,1992-06-12,1,2,,,,ап
196,117436,234-324-865 44,Филиппов,Геннадий,Николаевич,1940-04-24,422540,ЗЕЛЕНОДОЛЬСК,ТАТАРСТАН,36,,9,2006-05-01,2011-12-19,2021-12-19,,,,2011-12-07,1,4,,,,1
197,117437,012-584-952 11,Туранова,Валентина,Ивановна,1962-02-26,422540,ЗЕЛЕНОДОЛЬСК,В.ХАЗИЕВА,1,,44,2002-04-27,2015-04-01,2065-03-03,,,,2015-03-23,2,2,,,,2
198,117438,002-568-897 67,Семенова,Зинаида,Ильинична,1965-05-01,422540,ВАСИЛЬЕВО,СОЛНЕЧНАЯ,41,,6,2000-02-01,2015-01-01,2025-01-01,,,,,2,3,7,3,,2ё
199,117439,123-456-789 00,Крайнова,Галина,Александровна,1935-02-20,422540,ОСИНОВО,40 Л.ПОБЕДЫ,10,,14,1990-02-18,2008-03-01,2028-03-01,,,,2008-02-18,1,2,,6,,1
200,117440,123-456-789 08,Сибгатова,Миляуша,Аглулловна,1954-05-18,422540,ЗЕЛЕНОДОЛЬСК,ШУСТОВА,4,,43,1985-06-18,1990-05-31,2010-05-31,,,,,1,3,,,,5
201,117441,345-543-987 56,Яковенко,Руслан,Сергеевич,1965-05-02,422540,ОСИНОВО,ГАГАРИНА,10,,25,2016-10-06,2019-01-01,2039-01-01,,,,,1,3,,,,ы
202,117442,005-865-542 56,Горбунова,Надежда,Николаевна,2005-06-07,422540,ВАСИЛЬЕВО,САНАТОРНАЯ,40,,15,2020-10-26,2021-08-01,2041-08-01,,,,,1,3,,15,,q
203,117443,058-897-963 55,Капранова,Татьяна,Алексеевна,1947-05-12,422540,ЗЕЛЕНОДОЛЬСК,ПР.СТРОИТЕЛЕЙ,44,,35,2002-05-12,2021-03-01,2041-03-01,,,,2021-02-25,,2,20,13,,
204,117444,031-296-027 26,Халиуллина,Асия,Каримулловна,1994-02-09,422540,ЗЕЛЕНОДОЛЬСК,ФРУНЗЕ,7,,145,2020-02-04,2021-08-01,2041-08-01,,,,,,3,,13,,
205,117445,082-766-837 09,Кузнецова,Александра,Алексеевна,1972-09-26,422540,ЗЕЛЕНОДОЛЬСК,НОРКИНА,3,,38,2014-02-01,2020-02-01,2025-02-01,,,,,,2,,,,
206,117446,234-575-673 87,Мухутдинова,Равиля,Бадретдиновна,2021-06-01,422540,ОСИНОВО,ГАГАРИНА,6,,42,2021-07-05,2021-10-01,2021-10-25,,,,,,3,,,,
207,117447,031-296-027 26,Капитонов,Иван,Александрович,1955-10-27,422540,ЗЕЛЕНОДОЛЬСК,БЕЗЫМЯННАЯ,17,А,,2021-06-07,2021-10-20,2021-10-25,,,,,,4,,15,,
208,117448,234-575-678 87,Сергеев,Владимир,Федорович,2021-03-03,422540,ЗЕЛЕНОДОЛЬСК,БУДЕННОГО,4,,,2021-09-03,2021-10-01,2021-10-20,,,,,,4,,,,
209,117449,082-766-837 09,Конверова,Мария,Федоровна,2021-02-02,422540,ЗЕЛЕНОДОЛЬСК,НОРКИНА,1,,9,2021-08-16,2021-10-01,2022-03-01,,,,2018-05-17,1,2,,,,5
210,117450,234-575-678 87,Бамбуркин,Иван,Дмитриевич,1924-07-01,422540,ЗЕЛЕНОДОЛЬСК,ШЕВЧЕНКО,5,,13,2011-05-17,2019-05-17,2041-05-17,,,,2021-05-17,2,5,,,,5
211,117451,060-637-874 68,Павленко,Владимир,Леонидович,1960-10-01,422540,ВАСИЛЬЕВО,ЗАТОНСКАЯ,14,,,2020-05-17,2021-05-17,2021-05-17,,,,2021-05-19,1,4,3,5,7,5
212,117452,123-692-854 44,Чернева,Елена,Павловна,2000-02-05,422540,ЗЕЛЕНОДОЛЬСК,ЙОШКАР-ОЛИНСКАЯ,4,,,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,1995-08-10,11,2,,,,q
213,117453,234-575-678 87,Лачугин,Юрий,Николаевич,1965-03-15,422540,ЗЕЛЕНОДОЛЬСК,И.ЗАИКИНА,16,,194,2021-05-19,2021-05-19,2021-05-19,,,,1992-02-13,3,2,,3,2,3
214,117454,458-152-256 11,Чаранцева,Надежда,Емельяновна,1956-03-08,422540,ЗЕЛЕНОДОЛЬСК,ТУРГЕНЕВА,6,,32,1976-06-24,1980-07-01,2036-03-31,,,,2000-11-10,6,2,,,,3
215,117455,123-452-957 99,Каримова,Алсу,Халимовна,1960-10-01,422540,ЗЕЛЕНОДОЛЬСК,КОРОЛЕВА,6,,133,2020-05-17,2021-05-27,2065-05-19,,,,1995-01-12,3,2,,,,3
216,117456,234-324-865 44,Вилохина,Людмила,Алексеевна,1927-06-19,422540,ЗЕЛЕНОДОЛЬСК,СВОБОДНАЯ,6,,,1967-06-22,1995-08-01,2015-08-01,,,,2000-03-24,2,2,11,3,,2
217,117457,012-584-952 11,Кондратьев,Александр,Валентинович,1917-06-19,422540,ЗЕЛЕНОДОЛЬСК,ЭНГЕЛЬСА,5,,61,1967-06-22,1995-08-01,2015-08-01,,,,2021-06-03,1,4,,,,1
218,117458,002-568-897 67,Романова,Анна,Михайловна,1916-03-27,422540,ЗЕЛЕНОДОЛЬСК,ШУСТОВА,7,,16,1971-07-02,1992-02-01,2012-03-01,,,,2019-01-09,12,2,12,9,3,2
219,117459,123-456-789 00,Синицына,Лидия,Андреевна,1929-04-14,422540,ЗЕЛЕНОДОЛЬСК,ЛЕНИНА,2,,37,1989-04-14,2000-11-01,2020-11-01,,,,,1,2,,,,3
220,117460,123-456-789 08,Чемарин,Сергей,Степанович,1910-12-19,422540,ЗЕЛЕНОДОЛЬСК,К.МАРКСА,67,,52,1958-06-02,1995-02-01,2015-02-01,,,,1992-06-12,1,2,,,,ап
221,117461,345-543-987 56,Пушкарт,Надежда,Митрофановна,1933-07-23,422540,ЗЕЛЕНОДОЛЬСК,ГАЙДАРА,15,,,1979-06-11,2000-04-01,2020-04-01,,,,2011-12-07,1,4,,,,1
222,117462,005-865-542 56,Гизатуллин,Равиль,Мухаматович,1934-08-26,422540,НУРЛАТЫ,КРАСНАЯ,14,,,1983-06-04,1991-04-01,2006-04-01,,,,2015-03-23,2,2,,,,2
223,117463,058-897-963 55,Бочкарева,Клавдия,Михайловна,1931-03-05,422540,ВАСИЛЬЕВО,ШКОЛЬНАЯ,17,,32,1991-03-05,2019-02-01,2019-02-01,,,,,2,3,7,3,,2ё
224,117464,031-296-027 26,Недосугова,Нинель,Павловна,1985-09-06,422540,ВАСИЛЬЕВО,ПЕРВОМАЙСКАЯ,17,,,1993-04-08,2003-09-06,2018-09-06,,,,2008-02-18,1,2,,6,,1
225,117465,082-766-837 09,Зинатуллин,Фарит,Абдуллович,1929-07-20,422540,ГОРОДИЩЕ,ЗЕЛЕНАЯ,1,,,1989-07-20,1992-07-01,2012-07-01,,,,,1,3,,,,5
226,117466,234-575-673 87,Гизатуллина,Зайнаб,Закировна,1940-04-24,422540,МОЛВИНО,КАНАКОВОЙ,32,,,2006-05-01,2011-12-19,2021-12-19,,,,,1,3,,,,ы
227,117467,031-296-027 26,Борисова,Татьяна,Федоровна,1962-02-26,422540,ЗЕЛЕНОДОЛЬСК,К.МАРКСА,46,,2,2002-04-27,2015-04-01,2065-03-03,,,,,1,3,,15,,q
228,117468,234-575-678 87,Ребрий,Павел,Станиславович,1965-05-01,422540,ЗЕЛЕНОДОЛЬСК,ТУРГЕНЕВА,21,,1,2000-02-01,2015-01-01,2025-01-01,,,,2021-02-25,,2,20,13,,
229,117469,082-766-837 09,Платонова,Инна,Юрьевна,1935-02-20,422540,ЗЕЛЕНОДОЛЬСК,И.ЗАИКИНА,16,,165,1990-02-18,2008-03-01,2028-03-01,,,,,,3,,13,,
230,117470,234-575-678 87,Антонова,Мария,Ивановна,1954-05-18,422540,ВАСИЛЬЕВО,РАБОЧАЯ,25,,,1985-06-18,1990-05-31,2010-05-31,,,,,,2,,,,
231,117471,060-637-874 68,Зарипова,Гульчира,Гарафутдиновна,1965-05-02,422540,НУРЛАТЫ,ПОЧТОВАЯ,79,,,2016-10-06,2019-01-01,2039-01-01,,,,,,3,,,,
232,117472,123-692-854 44,Исмагилов,Закария,Исмагилович,2005-06-07,422540,БИШНЯ,ЦЕНТРАЛЬНАЯ,11,,,2020-10-26,2021-08-01,2041-08-01,,,,,,4,,15,,
233,117473,234-575-678 87,Кондратьева,Людмила,Павловна,1947-05-12,422540,ЗЕЛЕНОДОЛЬСК,ЛЕНИНА,39,А,42,2002-05-12,2021-03-01,2041-03-01,,,,,,4,,,,
234,117474,458-152-256 11,Тимуршина,Мадина,Гильфанутдиновна,1994-02-09,422540,ЗЕЛЕНОДОЛЬСК,СТЕПНАЯ,2,А,37,2020-02-04,2021-08-01,2041-08-01,,,,2018-05-17,1,2,,,,5
235,117475,123-452-957 99,Гиниятуллина,Сайма,Гариповна,1972-09-26,422540,ЗЕЛЕНОДОЛЬСК,ПР.СТРОИТЕЛЕЙ,7,,23,2014-02-01,2020-02-01,2025-02-01,,,,2021-05-17,2,5,,,,5
236,117476,234-324-865 44,Коршунова,Ольга,Викторовна,2021-06-01,422540,ЗЕЛЕНОДОЛЬСК,ПАРАТСКАЯ,7,,36,2021-07-05,2021-10-01,2021-10-25,,,,2021-05-19,1,4,3,5,7,5
237,117477,012-584-952 11,Ефремова,Анна,Егоровна,1955-10-27,422540,ЗЕЛЕНОДОЛЬСК,ПР.СТРОИТЕЛЕЙ,3,,200,2021-06-07,2021-10-20,2021-10-25,,,,1995-08-10,11,2,,,,q
238,117478,002-568-897 67,Хайруллин,Гапдульбар,Газизович,2021-03-03,422540,ВАСИЛЬЕВО,ШКОЛЬНАЯ,17,,17,2021-09-03,2021-10-01,2021-10-20,,,,1992-02-13,3,2,,3,2,3
239,117479,123-456-789 00,Ахметгараев,Альберт,Абдулхакович,2021-02-02,422540,ВАСИЛЬЕВО,ПРИВОКЗАЛЬНАЯ,5,А,,2021-08-16,2021-10-01,2022-03-01,,,,2000-11-10,6,2,,,,3
240,117480,123-456-789 08,Замалиева,Гайша,Закировна,1924-07-01,422540,МОЛВИНО,ЦЕНТРАЛЬНАЯ,6,,,2011-05-17,2019-05-17,2041-05-17,,,,1995-01-12,3,2,,,,3
241,117481,345-543-987 56,Любавин,Юрий,Александрович,1960-10-01,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,57,,11,2020-05-17,2021-05-17,2021-05-17,,,,2000-03-24,2,2,11,3,,2
242,117482,005-865-542 56,Белянин,Григорий,Александрович,2000-02-05,422540,ЗЕЛЕНОДОЛЬСК,КОМАРОВА,6,А,301,2021-05-19,2021-05-19,2065-05-19,2021-05-19,,,2021-06-03,1,4,,,,1
243,117483,058-897-963 55,Маркина,Лидия,Рудольфовна,1965-03-15,422540,ЗЕЛЕНОДОЛЬСК,КОМСОМОЛЬСКАЯ,24,,4,2021-05-19,2021-05-19,2021-05-19,,,,2019-01-09,12,2,12,9,3,2
244,117484,031-296-027 26,Ганина,Раиса,Николаевна,1956-03-08,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,55,,11,1976-06-24,1980-07-01,2036-03-31,,,,,1,2,,,,3
245,117485,082-766-837 09,Гребенникова,Нина,Александровна,1960-10-01,422540,ЗЕЛЕНОДОЛЬСК,ЮБИЛЕЙНАЯ,7,,2,2020-05-17,2021-05-27,2065-05-19,,,,1992-06-12,1,2,,,,ап
246,117486,234-575-673 87,Ахметова,Марьям,Галиахметовна,1927-06-19,422540,ЗЕЛЕНОДОЛЬСК,К.МАРКСА,5,,2,1967-06-22,1995-08-01,2015-08-01,,,,2011-12-07,1,4,,,,1
247,117487,031-296-027 26,Абдуллин,Айнур,Мунирович,1917-06-19,422540,ЗЕЛЕНОДОЛЬСК,ГАЙДАРА,15,,,1967-06-22,1995-08-01,2015-08-01,,,,2015-03-23,2,2,,,,2
248,117488,234-575-678 87,Карпова,Нелла,Ваккасовна,1916-03-27,422540,ЗЕЛЕНОДОЛЬСК,ЛЕНИНА,64,,1,1971-07-02,1992-02-01,2012-03-01,,,,,2,3,7,3,,2ё
249,117489,082-766-837 09,Шагеев,Равиль,Нилович,1929-04-14,422540,БИШНЯ,ШКОЛЬНАЯ,8,,18,1989-04-14,2000-11-01,2020-11-01,,,,2008-02-18,1,2,,6,,1
250,117490,123-233-456 44,Кочкин,Геннадий,Леонидович,1910-12-19,422540,Н.ВЯЗОВЫЕ,ГВАРДЕЙСКАЯ,1,,,1958-06-02,1995-02-01,2015-02-01,,,,,1,3,,,,5
251,117491,123-233-456 44,Ватютова,Леля,Ивановна,1933-07-23,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,55,,84,1979-06-11,2000-04-01,2020-04-01,,,,,1,3,,,,ы
252,117492,075-627-874 68,Павлов,Александр,Алексеевич,1934-08-26,422540,ЗЕЛЕНОДОЛЬСК,КОМАРОВА,15,,69,1983-06-04,1991-04-01,2006-04-01,,,,,1,3,,15,,q
253,117493,458-236-854 56,Галиев,Динар,Рустемович,1931-03-05,422540,ВАСИЛЬЕВО,ШКОЛЬНАЯ,48,,2,1991-03-05,2019-02-01,2019-02-01,,,,2021-02-25,,2,20,13,,
254,117494,123-234-835 66,Хуснутдинов,Бурган,Хаялиевич,1985-09-06,422540,Б.АЧАСЫРЫ,ТАТАРСТАН,6,,,1993-04-08,2003-09-06,2018-09-06,,,,,,3,,13,,
255,117495,123-233-456 44,Хафизова,Дания,Салаховна,1929-07-20,422540,ЗЕЛЕНОДОЛЬСК,УКРАИНСКАЯ,3,,45,1989-07-20,1992-07-01,2012-07-01,,,,,,2,,,,
256,117496,060-637-874 68,Шагеев,Рустем,Римович,1940-04-24,422540,БИШНЯ,ШКОЛЬНАЯ,8,,18,2006-05-01,2011-12-19,2021-12-19,,,,,,3,,,,
257,117497,123-234-635 00,Валиуллин,Зульфат,Нагимуллович,1962-02-26,422540,осиново,гайсина,2,,148,2002-04-27,2015-04-01,2065-03-03,,,,,,4,,15,,
258,117498,056-946-632 51,Шафигуллина,Гузалия,Рашитовна,1965-05-01,422540,ЗЕЛЕНОДОЛЬСК,ГОГОЛЯ,45 А,,45,2000-02-01,2015-01-01,2025-01-01,,,,,,4,,,,
